BK151,煤,6煤,200.840,3.500,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,106.510,0.750,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,泥岩,5煤,101.200,0.500,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,煤,5煤,77.430,1.600,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,细粒砂岩,6煤,201.340,0.500,,BK149,泥岩,5煤,106.780,0.270,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,煤,5煤,109.600,8.400,  黑褐色，柱状。棕褐色条痕，弱沥青光泽，以暗煤为主，亮煤次之，夹镜煤条带，半暗型煤，断口多呈平坦状-阶梯状。,BK124,细砂岩,5煤,77.700,0.270,  灰绿色，灰黑色，细粒砂状结构，块状构造，成分以石英，长石为主。分选中等，泥质胶结。局部夹灰白色粗砂岩薄层，内部可见丰富炭化物。
BK151,煤,6煤,204.000,2.660,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,煤,5煤,108.070,1.290,"  黑褐色，呈块状，条痕呈褐色，暗淡光泽，平坦状断口,下部内生裂隙不发育，含丝炭，半坚硬，含夹矸12层，夹矸为炭质泥岩、泥岩，标志层位于98.17-98.72m，为灰色泥岩，",BK127,炭质泥岩,,111.450,1.850,  褐色，条带状结构，块状构造，比泥重较大。局部见煤线。,BK124,煤,5煤,88.330,10.630,  黑褐色，柱状，块状。棕褐色条痕，弱沥青光泽。以暗煤为主，亮煤次之，夹镜煤条带。为半暗型煤，断口多呈平坦状。
BK151,炭质泥岩,6煤,204.310,0.310,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,砂质泥岩,,117.360,9.290,  灰黑色，泥质结构，断口平坦，见滑面，松软，局部半坚硬，含煤线,BK127,泥岩,,112.790,1.340,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,炭质泥岩,,90.960,2.630,  褐色，条带状结构。块状构造。含泥比重较大。局部见煤线。
BK151,煤,6煤,209.210,4.900,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,中砂,,119.410,2.050,  灰白色，泥质胶结，中粒砂状结构，胶结松散，主要由石英、长石组成，松软,BK127,细砂岩,,119.990,7.200,  灰白色。细粒砂状结构，巨厚层状构造，成分以石英、长石为主。分选中等。泥质胶结。,BK124,泥岩,,91.820,0.860,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,炭质泥岩,6煤,209.540,0.330,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,泥岩,,133.280,13.870,  灰色，局部灰黑色，泥质结构，平坦状断口，见滑面，松软,BK127,泥岩,,121.190,1.200,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。,BK124,细砂岩,,98.690,6.870,  灰绿色，灰黑色，细粒砂状结构，块状构造，成分以石英，长石为主。分选中等，泥质胶结。局部夹灰白色粗砂岩薄层，内部可见丰富炭化物。
BK151,煤,6煤,209.810,0.270,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,粉砂岩,,138.110,4.830,  灰色，泥质胶结，粉砂状结构，断口平坦，水平层理，松软,BK127,炭质泥岩,,121.710,0.520,  黑色，条带状结构，块状构造，比泥重较大。,BK124,泥岩,,99.690,1.000,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
BK151,炭质泥岩,6煤,210.090,0.280,  灰黑色，深灰色，泥质结构。块状构造。成分以泥质碎屑为主，含炭质及少量炭屑。,BK149,泥岩,,150.880,12.770,  灰黑色为主，局部灰色，泥质结构，块状，断口平坦，水平层理，松软,BK127,细砂岩,,123.310,1.600,  黑红色。细粒砂状结构，巨厚层状构造，成分以石英、长石为主。分选中等。泥质胶结。,BK124,炭质泥岩,,100.390,0.700,  褐色，条带状结构。块状构造。含泥比重较大。局部见煤线。
BK151,煤,6煤,210.460,0.370,  黑褐色，柱状，棕色条痕，弱沥青光泽，暗煤为主，亮煤次之。为半暗型煤，断口平坦状。阶梯状棱角状，见植物茎化石，半坚硬。,BK149,砂质泥岩,,153.150,2.270,  灰黑色，泥质结构，手搓有砂感，断口平坦，含炭屑，见滑面,BK127,粉砂质泥岩,,133.510,10.200,  灰黑色，泥质结构，砂多以粉砂为主，手触有滑感，细腻，内部可见炭化物，风化后呈页片状。,BK124,细砂岩,,101.690,1.300,  灰绿色，灰黑色，细粒砂状结构，块状构造，成分以石英，长石为主。分选中等，泥质胶结。局部夹灰白色粗砂岩薄层，内部可见丰富炭化物。
BK151,砂质泥岩,,227.640,17.180,  灰黑色，内部含粉砂质成分，含炭屑，裂隙发育，成分以泥质碎屑为主，松软，易破碎。,BK149,煤,6上煤,154.950,1.800,"  黑色，呈块状，条痕呈褐色，弱沥青光泽，平坦状断口,半坚硬，含夹矸1层，夹矸为泥岩，",BK127,泥岩,,136.890,3.380,  灰黑色。泥质结构。厚层状。岩质较软，风化易开裂。具滑面构造。,BK124,泥岩,,109.730,8.040,  灰黑色。泥质结构。层状构造，岩质较软，易碎。风化易开裂。
