560,5煤,5煤,42.400,0.760,10-3,6下煤,6下煤,156.200,0.300,464,泥岩,5煤,39.270,0.300,BK009,粉砂岩,,48.370,8.370,182,5煤,5煤,68.360,0.300,10-6,6煤,6煤,167.000,6.820,,,,,,10-2,含砾粗粒砂岩,,173.480,1.650,10-5,5煤,5煤,134.430,0.300,120,5煤,5煤,138.950,0.100,XC16,粗粒砂岩,,171.700,2.200,灰绿色，砂砾结构，块状构造，主要矿物成分为长石、石英， 断口参差状；岩体固结程度低，水浸易崩解，透水性较好。,121,细粒砂岩,6煤,361.770,15.300
560,泥岩,5煤,42.510,0.110,10-3,泥岩,6下煤,156.600,0.400,464,5煤,5煤,39.430,0.160,BK009,煤,,50.270,1.900,182,炭质泥岩,5煤,68.610,0.250,10-6,泥岩,6煤,167.400,0.400,,,,,,10-2,含砾泥岩,,174.920,1.440,10-5,泥岩,5煤,134.630,0.200,120,泥岩,5煤,139.050,0.100,XC16,砂质泥岩,,173.200,1.500,浅灰色，泥质结构，层状构造，主要矿物成分为粘土矿物及长 石、石英，岩石断口参差状，局部含少量炭屑及砂砾石；中夹砂 砾岩薄层；岩体固结程度低，易风化，裂隙不发育，岩质较软， 莫尔硬度小于5,121,6煤,6煤,361.950,0.180
560,5煤,5煤,43.100,0.590,10-3,6下煤,6下煤,157.300,0.700,464,泥岩,5煤,39.580,0.150,BK009,泥岩,,71.630,21.360,182,5煤,5煤,70.750,2.140,10-6,6煤,6煤,172.200,4.800,,,,,,10-2,细砾岩,,178.360,3.440,10-5,5煤,5煤,135.380,0.750,120,5煤,5煤,139.250,0.200,XC16,砂砾岩,,177.100,3.900,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状；中夹泥质砂岩及煤薄层（175 .70-176.00m）；岩芯破碎，岩体固结性差，岩石水浸易崩解，透 水性较好。,121,细粒砂岩,6煤,362.660,0.710
560,炭质泥岩,5煤,43.290,0.190,10-3,泥岩,,159.340,2.040,464,5煤,5煤,40.250,0.670,BK009,5下煤,5下煤,72.970,1.340,182,炭质泥岩,5煤,71.130,0.380,10-6,泥岩,6煤,172.500,0.300,,,,,,10-2,含砾泥岩,,180.360,2.000,10-5,泥岩,5煤,135.730,0.350,120,泥岩,5煤,139.590,0.340,XC16,砂质泥岩,,188.000,10.900,灰-灰绿色，泥质结构，块状构造，主要矿物成分为粘土矿物及 长石、石英，岩石断口参差状，局部含少量炭屑；中夹细砂岩、 中粒砂岩薄层；岩体固结程度低，易风化，裂隙不发育，岩质较 软，莫尔硬度小于5。,121,6煤,6煤,362.940,0.280
560,5煤,5煤,45.970,2.680,10-3,细粒砂岩,,169.150,9.810,464,泥岩,5煤,40.420,0.170,BK009,粉砂岩,,90.030,17.060,182,5煤,5煤,74.890,3.760,10-6,6煤,6煤,188.510,16.010,,,,,,10-2,细砾岩,,183.930,3.570,10-5,5煤,5煤,136.230,0.500,120,5煤,5煤,139.870,0.280,XC16,细粒砂岩,,189.000,1.000,灰绿色，细粒结构，块状构造，主要矿物成分为长石、石英， 断口参差状；中夹砂砾岩薄层；岩体固结程度低。水浸易崩解， 透水性较好。,121,细粒砂岩,6煤,363.550,0.610
560,泥岩,5煤,46.070,0.100,,,,,,464,5煤,5煤,40.880,0.460,BK009,粗粒砂岩,,108.430,18.400,182,炭质泥岩,5煤,75.080,0.190,10-6,泥岩,6煤,188.860,0.350,,,,,,10-2,砂质泥岩,,187.280,3.350,10-5,泥岩,5煤,136.530,0.300,120,泥岩,5煤,139.940,0.070,XC16,砂质泥岩,,189.800,0.800,浅灰绿色，泥质结构，层状构造，主要矿物成分为粘土矿物及 长石、石英，岩石断口参差状，局部含少量炭屑；岩体固结程度 低，易风化，裂隙不发育，岩质较软，莫尔硬度小于5。,121,6煤,6煤,363.750,0.200
560,5煤,5煤,46.970,0.900,,,,,,464,泥岩,5煤,41.050,0.170,BK009,粉砂岩,,125.040,16.610,182,5煤,5煤,75.780,0.700,10-6,5煤,6煤,191.760,2.900,,,,,,10-2,细砾岩,,193.150,5.870,10-5,5煤,5煤,139.370,2.840,120,5煤,5煤,140.760,0.820,XC16,砂砾岩,,191.500,1.700,灰绿色，泥质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英及粘土矿物，断面参差状；下部为泥岩薄层；岩芯破碎 ，岩体固结性差，岩石水浸易崩解，透水性较好。,121,细粒砂岩,6煤,364.750,1.000
560,泥岩,5煤,47.130,0.160,,,,,,464,5煤,5煤,42.220,1.170,BK009,6煤,6煤,125.610,0.570,182,泥岩,5煤,75.890,0.110,10-6,泥岩,6煤,192.160,0.400,,,,,,10-2,粗粒砂岩,,195.150,2.000,10-5,泥岩,5煤,139.670,0.300,120,泥岩,5煤,140.940,0.180,XC16,砂质泥岩,,196.000,4.500,浅灰绿色下部灰黑色，泥质结构，层状构造，主要矿物成分为 粘土矿物及长石、石英，岩石断口参差状，局部含少量炭屑；中 夹砂砾岩薄层；岩体固结程度低，易风化，裂隙不发育，岩质较 软，莫尔硬度小于5。,121,6煤,6煤,365.170,0.420
560,5煤,5煤,47.940,0.810,,,,,,464,炭质泥岩,5煤,42.460,0.240,BK009,泥岩,6煤,125.860,0.250,182,5煤,5煤,76.340,0.450,10-6,6煤,6煤,210.460,18.300,,,,,,10-2,含砾泥岩,,197.350,2.200,10-5,5煤,5煤,141.470,1.800,120,5煤,5煤,141.260,0.320,XC16,砂砾岩,,197.200,1.200,灰绿色，硅质胶结，砂砾结构，块状构造，主要矿物成分为长 石、石英，断面参差,121,中粒砂岩,,504.730,139.560
560,泥岩,,51.340,3.400,,,,,,464,5煤,5煤,44.030,1.570,BK009,6煤,6煤,135.130,9.270,182,泥岩,5煤,76.510,0.170,10-6,泥岩,6煤,210.860,0.400,,,,,,10-2,含砾粗粒砂岩,,199.050,1.700,10-5,泥岩,5煤,141.670,0.200,120,泥岩,5煤,141.410,0.150,XC16,砂质泥岩,,200.300,3.100,浅灰绿色，泥质结构，层状构造，主要矿物成分为粘土矿物及 长石、石英，岩石断口参差状；岩体固结程度低，易风化，裂隙 不发育，岩质较软，莫尔硬度小于5。,121,7煤,7煤,504.870,0.140
